hand_repr,total,dealer_upcard,bet,soft,is_pair,remaining_cards,low_density,ten_density,ace_density,ev_hit,ev_stand,ev_double,ev_split,best_move,ev_gap,hit_se,stand_se,double_se,split_se,fixed_strategy_move
"11,11",12,4,1,False,True,31,0.6129032258064516,0.0,0.0,0.31691353960939217,-0.558085569253082,-0.03219315895372234,-0.39539764996907856,Hit,0.3491066985631145,0.004987762587972566,0.004996519809100747,0.004999317357536235,0.004992470756777796,Split
"11,11",12,4,1,False,True,32,0.59375,0.03125,0.0,0.2820325932570831,-0.5225274725274726,-0.03757073844030366,-0.24027924179380494,Hit,0.31960333169738675,0.004970840813251621,0.004996444616605012,0.004999005497397521,0.004990747033268363,Split
"11,11",12,4,1,False,True,33,0.5757575757575758,0.06060606060606061,0.0,0.24899797756940614,-0.4843444227005871,-0.06848355872863321,-0.09328150134048258,Hit,0.3174815362980393,0.004973799213066142,0.004996445181854633,0.004999618668590759,0.004994475973479821,Split
"11,11",12,4,1,False,True,34,0.5588235294117647,0.08823529411764706,0.0,0.2025281754492842,-0.4469744229569557,-0.0867816091954023,0.035130641330166267,Hit,0.16739753411911792,0.004993609890593959,0.004995986740036631,0.004999768854278681,0.00499618867050218,Split
"11,11",12,4,1,False,True,35,0.5428571428571428,0.11428571428571428,0.0,0.18285758747943623,-0.4176150121065375,-0.11803972425090438,0.16134640522875818,Hit,0.02151118225067805,0.004989921351369858,0.004998782241728443,0.0049990920216522235,0.0049943957860737265,Split
"11,11",12,4,1,False,True,36,0.5277777777777778,0.1388888888888889,0.0,0.1416597853014038,-0.39167650531286896,-0.13703678520432447,0.27446790052053205,Split,0.13280811521912825,0.004996855828181131,0.0049987882687135225,0.004999327441310118,0.004996184395364703,Split
"11,11",12,4,1,False,True,37,0.5135135135135136,0.16216216216216217,0.0,0.13277003923262426,-0.36808080808080806,-0.1533048026628626,0.3906243586281393,Split,0.25785431939551506,0.004997629136816944,0.004994994662690373,0.004999458295347719,0.0049951670833713185,Split
"11,11",12,4,1,False,True,38,0.5,0.18421052631578946,0.0,0.10004501800720286,-0.34796932689576826,-0.1831557516118086,0.48948103896103906,Split,0.3894360209538362,0.004991285304718303,0.004996213697148544,0.004999191304615189,0.004998444232990673,Split
"11,11",12,4,1,False,True,39,0.48717948717948717,0.20512820512820512,0.0,0.08155706727135296,-0.31928849360755973,-0.2067936809275205,0.5662523124357657,Split,0.4846952451644127,0.004998973502180061,0.004995981870315566,0.004999872616471324,0.004998909056834246,Split
"11,11",12,4,1,False,True,40,0.47500000000000003,0.225,0.0,0.054198972165285325,-0.29925966547847543,-0.2285849823800488,0.6614405176704828,Split,0.6072415455051975,0.004998376464584436,0.00499641673800775,0.004999122675566596,0.0049966391399980485,Split
"11,11",12,4,1,False,True,41,0.4634146341463415,0.24390243902439024,0.0,0.03036281179138322,-0.2743721307048339,-0.23585964437833817,0.7440706921944035,Split,0.7137078804030202,0.0049896503324169264,0.004997217518765206,0.004999678186520578,0.004997316589888657,Split
"11,11",12,4,1,False,True,42,0.45238095238095233,0.2619047619047619,0.0,0.017574155168140124,-0.24973347547974414,-0.2769324737020699,0.8405167070217918,Split,0.8229425518536517,0.004999837932729595,0.004999022269075887,0.004999036989034983,0.004995893521691619,Split
"11,11",12,4,1,False,True,43,0.4418604651162791,0.27906976744186046,0.0,-0.007746959787776118,-0.22425677453301762,-0.2932573599240266,0.9003780369290573,Split,0.9081249967168333,0.004991194076465714,0.004998576222110824,0.004999068079599703,0.004999114030573267,Split
"11,11",12,4,1,False,True,44,0.4318181818181818,0.29545454545454547,0.0,-0.026338641517212952,-0.21470434327577184,-0.3148834997622444,0.9640592628282343,Split,0.9903979043454473,0.00499777147992812,0.004995817311156406,0.004999512166219997,0.004998079552964063,Split
"11,11",12,4,1,False,True,45,0.4222222222222222,0.3111111111111111,0.0,-0.046015194398927456,-0.18726708074534162,-0.3346977629700143,1.025125936669084,Split,1.0711411310680115,0.004997287113993525,0.004997232775833785,0.004999450790622487,0.00499786345239361,Split
