hand_repr,total,dealer_upcard,bet,soft,is_pair,remaining_cards,low_density,ten_density,ace_density,ev_hit,ev_stand,ev_double,ev_split,best_move,ev_gap,hit_se,stand_se,double_se,split_se,fixed_strategy_move
"8,8",16,10,1,False,True,30,0.6666666666666666,0.0,0.0,-0.20236701237872198,-0.6255336617405582,-0.4056066827127283,-0.5044675032175032,Hit,0.20323967033400633,0.0049944185823348804,0.0049987996836311594,0.004999221511634122,0.0049882890397156855,Split
"8,8",16,10,1,False,True,31,0.6451612903225806,0.03225806451612903,0.0,-0.23255307617552515,-0.583478590375142,-0.4701298701298701,-0.4799187878787879,Hit,0.23757679395434497,0.004994825998341534,0.004999252443448384,0.004999259768756045,0.004979559888620086,Split
"8,8",16,10,1,False,True,32,0.625,0.0625,0.0,-0.25904552297109323,-0.5765145848915483,-0.5226378095722275,-0.46318490127758416,Hit,0.20413937830649093,0.004997544481649132,0.004996748880970621,0.004999950077370761,0.00499201122361905,Split
"8,8",16,10,1,False,True,33,0.6060606060606061,0.09090909090909091,0.0,-0.28382538408621877,-0.5619291194738765,-0.5789885566629752,-0.4461823529411765,Hit,0.1623569688549577,0.004996152988109239,0.004999947623720242,0.00499981379921634,0.0049860292736810695,Split
"8,8",16,10,1,False,True,34,0.5882352941176471,0.11764705882352941,0.0,-0.31680350301039956,-0.5431407302375044,-0.6248258296501611,-0.44794897959183677,Hit,0.13114547658143721,0.004996013162187521,0.004999107141680864,0.004999163909837694,0.004964141370053956,Split
"8,8",16,10,1,False,True,35,0.5714285714285714,0.14285714285714285,0.0,-0.3415926370548219,-0.5288488210818308,-0.6821352095442031,-0.4494705882352942,Hit,0.10787795118047228,0.004995791471086923,0.004997637876296376,0.004999425799695305,0.004981072878455039,Split
"8,8",16,10,1,False,True,36,0.5555555555555556,0.16666666666666666,0.0,-0.3627277696793002,-0.5342647572476423,-0.7339793685526728,-0.44825675413022353,Hit,0.08552898445092333,0.004998503636971576,0.004995845878809439,0.004999368570122908,0.004962813849669705,Split
"8,8",16,10,1,False,True,37,0.5405405405405406,0.1891891891891892,0.0,-0.38107532169494307,-0.5174224343675418,-0.7794712533842969,-0.43361749271137023,Hit,0.052542171016427164,0.004997987405130684,0.004996671324358594,0.004998517674228097,0.0049689336174915865,Split
"8,8",16,10,1,False,True,38,0.5263157894736842,0.21052631578947367,0.0,-0.40082130413140865,-0.520863309352518,-0.8204499309672704,-0.4409628571428571,Hit,0.04014155301144845,0.004991337980394366,0.004996406426918362,0.004999416789123147,0.004960416953200111,Split
"8,8",16,10,1,False,True,39,0.5128205128205128,0.23076923076923078,0.0,-0.4231515035920911,-0.5172860552335493,-0.8543336362885235,-0.4517702164502165,Hit,0.028618712858125395,0.004999683696534861,0.004997152742196423,0.004999121863074779,0.0049705441684497805,Split
"8,8",16,10,1,False,True,40,0.5,0.25,0.0,-0.44813307959839876,-0.510773387369132,-0.8887094060238937,-0.45997062146892653,Hit,0.011837541870527768,0.004995142259767588,0.004996150313856106,0.0049996840010114426,0.004969771955821682,Split
"8,8",16,10,1,False,True,41,0.4878048780487805,0.2682926829268293,0.0,-0.46551801048288166,-0.5131998642687479,-0.918340348767288,-0.47516303470540755,Hit,0.009645024222525889,0.004992213785058268,0.004999578873729599,0.004998963392223711,0.004990722422985474,Split
"8,8",16,10,1,False,True,42,0.47619047619047616,0.2857142857142857,0.0,-0.4733590124791639,-0.504896042924212,-0.9576869076869077,-0.47934024577572965,Hit,0.005981233296565747,0.004999494434365903,0.004998591303366476,0.004999106143330136,0.004970367049794948,Split
"8,8",16,10,1,False,True,43,0.46511627906976744,0.3023255813953488,0.0,-0.49469828887186273,-0.5016688918558078,-0.989979348118883,-0.4830235294117647,Split,0.01167475946009805,0.004992351973135334,0.004997757584420807,0.004998878351639473,0.0049741779929508454,Split
"8,8",16,10,1,False,True,44,0.4545454545454546,0.3181818181818182,0.0,-0.5105171480356848,-0.5005661005661005,-1.0198646423998536,-0.4915937377690802,Split,0.008972362797020295,0.004992536547361922,0.004995614390209272,0.004999129711352441,0.00497375642746657,Split
"8,8",16,10,1,False,True,45,0.4444444444444445,0.3333333333333333,0.0,-0.5241821110069469,-0.5010013351134847,-1.05370978332239,-0.5005988416988417,Split,0.00040249341464293487,0.004995753985928106,0.0049999921969715675,0.0049995790249013315,0.004976629279486754,Split
"8,8",16,10,1,False,True,31,0.6451612903225806,0.0,0.03225806451612903,-0.22042935868709498,-0.6199675324675324,-0.46349366359447003,-0.5042816616008106,Hit,0.24306430490737505,0.004998706813685967,0.0049985397976823765,0.00499905398353152,0.0049999434715953485,Split
"8,8",16,10,1,False,True,32,0.625,0.03125,0.03125,-0.2590325018896447,-0.6042386185243328,-0.5299114007468697,-0.48428985890652554,Hit,0.22525735701688082,0.004992698196484679,0.004991734502078295,0.004999711484253811,0.004983425859332897,Split
