hand_repr,total,dealer_upcard,bet,soft,is_pair,remaining_cards,low_density,ten_density,ace_density,ev_hit,ev_stand,ev_double,ev_split,best_move,ev_gap,hit_se,stand_se,double_se,split_se,fixed_strategy_move
"11,6",17,2,1,False,False,30,0.6,0.0,0.0,0.22434589220303502,-0.3576466354803886,-0.19881782559606828,,Hit,0.42316371779910333,0.004975284580368823,0.0049965347358996845,0.004999545956836183,,Stand
"11,6",17,2,1,False,False,31,0.5806451612903225,0.03225806451612903,0.0,0.19838678328474244,-0.338967468175389,-0.19140989729225025,,Hit,0.3897966805769927,0.004988273660783341,0.004996334781385771,0.004999752889350479,,Stand
"11,6",17,2,1,False,False,32,0.5625,0.0625,0.0,0.16631699408735456,-0.33206502940159116,-0.19255938440950152,,Hit,0.35887637849685605,0.0049935670132127295,0.004995867247066472,0.0049992117843888646,,Stand
"11,6",17,2,1,False,False,33,0.5454545454545454,0.09090909090909091,0.0,0.13784620991253646,-0.3091860857818305,-0.18368689581095596,,Hit,0.3215331057234924,0.004978362081216542,0.0049940196925033955,0.004999039611854973,,Stand
"11,6",17,2,1,False,False,34,0.5294117647058824,0.11764705882352941,0.0,0.11897169582118561,-0.29743589743589743,-0.16771589991928976,,Hit,0.28668759574047536,0.004984708929955163,0.004996037473945088,0.004999630291982915,,Stand
"11,6",17,2,1,False,False,35,0.5142857142857142,0.14285714285714285,0.0,0.1080353242214317,-0.2767038007863696,-0.15448489334499696,,Hit,0.2625202175664286,0.0049890795074763565,0.004997796159522467,0.004999701295654304,,Stand
"11,6",17,2,1,False,False,36,0.5,0.16666666666666666,0.0,0.0847390283547047,-0.2611556982343499,-0.13861185983827493,,Hit,0.22335088819297963,0.004986037164792281,0.004994476711971104,0.004998931681460647,,Stand
"11,6",17,2,1,False,False,37,0.4864864864864865,0.1891891891891892,0.0,0.0643316786173929,-0.25329303213490295,-0.12249139618057898,,Hit,0.1868230747979719,0.004983104231913761,0.004996396078047689,0.004999825289110173,,Stand
"11,6",17,2,1,False,False,38,0.47368421052631576,0.21052631578947367,0.0,0.06987455532671785,-0.22766290726817043,-0.10062757271070923,,Hit,0.1705021280374271,0.004988166687951809,0.004997880929376746,0.00499972922710956,,Stand
"11,6",17,2,1,False,False,39,0.46153846153846156,0.23076923076923078,0.0,0.07766754850088184,-0.21595547309833024,-0.08694185889653312,,Hit,0.16460940739741498,0.004998121175382277,0.00499970138729893,0.0049991156566687196,,Stand
