hand_repr,total,dealer_upcard,bet,soft,is_pair,remaining_cards,low_density,ten_density,ace_density,ev_hit,ev_stand,ev_double,ev_split,best_move,ev_gap,hit_se,stand_se,double_se,split_se,fixed_strategy_move
"8,8",16,6,1,False,True,29,0.6551724137931034,0.0,0.0,-0.19381420189852444,-0.5562386980108499,-0.3885259869355297,-0.9453285714285714,Hit,0.19471178503700526,0.004999267112951253,0.004997643245059566,0.004999809523570308,0.004992968316393321,Split
"8,8",16,6,1,False,True,30,0.6333333333333333,0.03333333333333333,0.0,-0.21319436345966958,-0.5046277665995976,-0.43931245988160617,-0.773782436611008,Hit,0.2261180964219366,0.004997375737563066,0.004999499697225589,0.004999170824621636,0.004979965984564251,Split
"8,8",16,6,1,False,True,31,0.6129032258064516,0.06451612903225806,0.0,-0.2365444482877897,-0.45262166405023546,-0.4784457372692667,-0.6303005291005291,Hit,0.21607721576244576,0.004998096949576829,0.004996493681820993,0.004999938060762329,0.0049981198625521465,Split
"8,8",16,6,1,False,True,32,0.59375,0.09375,0.0,-0.2573158076790038,-0.41130827067669173,-0.5146028542597665,-0.5033506849315069,Hit,0.15399246299768793,0.004994184207212629,0.004998723164707356,0.004999375114414816,0.004986767075492269,Split
"8,8",16,6,1,False,True,33,0.5757575757575758,0.12121212121212122,0.0,-0.2839459647495362,-0.36463133640552997,-0.5549461739889439,-0.40306326530612246,Hit,0.08068537165599377,0.004996820275909284,0.004997245752100553,0.004999672894359491,0.004992525571369223,Split
"8,8",16,6,1,False,True,34,0.5588235294117647,0.14705882352941177,0.0,-0.2949988469964257,-0.3317429132753298,-0.5947878431948319,-0.299322305764411,Hit,0.004323458767985289,0.004999524568368533,0.004997744760801902,0.004999719161412717,0.004973434620466158,Split
"8,8",16,6,1,False,True,35,0.5428571428571428,0.17142857142857143,0.0,-0.3115675083592759,-0.3017032967032967,-0.630821613619541,-0.21884292063492064,Split,0.08286037606837607,0.004997114330786744,0.004997183604479437,0.004998786883966798,0.0049894422823969446,Split
"8,8",16,6,1,False,True,36,0.5277777777777778,0.19444444444444445,0.0,-0.3295178523386756,-0.26871132633844497,-0.6651715631307468,-0.1217490414347557,Split,0.14696228490368926,0.004995963423692762,0.004996081927602732,0.004998729675763704,0.00499469771044357,Split
"8,8",16,6,1,False,True,37,0.5135135135135136,0.21621621621621623,0.0,-0.35250472681909445,-0.24076331831433873,-0.6948661892197512,-0.06639929453262787,Split,0.17436402378171084,0.004999117118295365,0.004996773474071698,0.004999402337031232,0.004986793827123358,Split
"8,8",16,6,1,False,True,38,0.5,0.23684210526315788,0.0,-0.3725474143812253,-0.2139194139194139,-0.718208773663803,0.006391056910569105,Split,0.220310470829983,0.004998415929732054,0.004996698240943827,0.004999156973293602,0.004995889032052677,Split
"8,8",16,6,1,False,True,39,0.48717948717948717,0.2564102564102564,0.0,-0.3697589007112817,-0.18871635610766047,-0.7479932338920499,0.06460941434044883,Split,0.2533257704481093,0.004999991030381995,0.004995821589848298,0.004999421425148357,0.004977775266966917,Split
"8,8",16,6,1,False,True,40,0.47500000000000003,0.275,0.0,-0.39355603913034953,-0.15463389656938045,-0.7679962894248609,0.12235730337078651,Split,0.27699119994016697,0.004994861798594629,0.004998946018025796,0.0049994194995512595,0.004987714491891302,Split
"8,8",16,6,1,False,True,41,0.4634146341463415,0.2926829268292683,0.0,-0.4087713573801614,-0.14295918367346938,-0.790450183350238,0.16717896389324963,Split,0.310138147566719,0.004997990493292455,0.004998884242353934,0.004999641982004927,0.0049783952255464305,Split
"8,8",16,6,1,False,True,42,0.45238095238095233,0.30952380952380953,0.0,-0.4197674418604651,-0.11681864235055725,-0.8252082176568573,0.2190507587650445,Split,0.33586940111560176,0.004992639964108483,0.004998361952549793,0.0049992774312336945,0.00498467491985067,Split
"8,8",16,6,1,False,True,43,0.4418604651162791,0.32558139534883723,0.0,-0.4222577146800749,-0.09251700680272108,-0.8368211498646281,0.2548624803767661,Split,0.3473794871794872,0.004996928848876795,0.004997960288044854,0.004999960235332009,0.0049766917241069455,Split
"8,8",16,6,1,False,True,44,0.4318181818181818,0.3409090909090909,0.0,-0.4344291069197358,-0.08415492957746479,-0.858330658105939,0.3027607660455487,Split,0.3869156956230135,0.004993419216555246,0.004997277799777011,0.004999653793687529,0.0049906008070943475,Split
"8,8",16,6,1,False,True,45,0.4222222222222222,0.35555555555555557,0.0,-0.43992758393680054,-0.05654135338345865,-0.8913795918367347,0.33796190476190474,Split,0.3945032581453634,0.00499890540091999,0.004998253016503028,0.00499996299427525,0.004976369112201007,Split
"8,8",16,6,1,False,True,30,0.6333333333333333,0.0,0.03333333333333333,-0.18837652362997986,-0.5789473684210527,-0.3982916933589579,-0.9005261237205163,Hit,0.20991516972897806,0.004997044562630727,0.004999323054168186,0.00499998575044389,0.0049820536327036475,Split
"8,8",16,6,1,False,True,31,0.6129032258064516,0.03225806451612903,0.03225806451612903,-0.2133565379504572,-0.5259489302967564,-0.42519247219846024,-0.7467163602074495,Hit,0.21183593424800304,0.004997029341414242,0.004996125906730533,0.004999883169496743,0.0049850615089901875,Split
"8,8",16,6,1,False,True,32,0.59375,0.0625,0.03125,-0.221487554559396,-0.47571751048049016,-0.4704972059034246,-0.6167645390070922,Hit,0.24900965134402858,0.004998654177669533,0.004994976031995977,0.004999163785497216,0.004971542051363736,Split
"8,8",16,6,1,False,True,33,0.5757575757575758,0.09090909090909091,0.030303030303030304,-0.25661782154722357,-0.430226854690374,-0.5103483089348814,-0.4915875541125541,Hit,0.17360903314315046,0.0049994923187370345,0.0049981751835686565,0.004999669388914981,0.004986101677052563,Split
"8,8",16,6,1,False,True,34,0.5588235294117647,0.11764705882352941,0.029411764705882353,-0.2719495890841886,-0.3980991980991981,-0.5424945612762871,-0.38125414660246115,Hit,0.10930455751827256,0.004992509373287786,0.004999308025989413,0.0049998828990864,0.004969553780679571,Split
"8,8",16,6,1,False,True,35,0.5428571428571428,0.14285714285714285,0.02857142857142857,-0.29098982532494266,-0.35220986598232107,-0.5841188524590164,-0.3014873194221509,Hit,0.010497494097208238,0.00499877851006989,0.004997713221874148,0.0049999833850349696,0.004984032989588445,Split
"8,8",16,6,1,False,True,36,0.5277777777777778,0.16666666666666666,0.027777777777777776,-0.30331339432324655,-0.3324726354195902,-0.614035603942916,-0.21448181296615035,Split,0.0888315813570962,0.004997054589952224,0.00499638361133455,0.004999573189127972,0.004981038755660947,Split
"8,8",16,6,1,False,True,37,0.5135135135135136,0.1891891891891892,0.02702702702702703,-0.31449502878074304,-0.3004945054945055,-0.6387321335999407,-0.13175938697318007,Split,0.16873511852132544,0.004994043669870915,0.0049991841426893675,0.004998788366679154,0.004992246463018108,Split
"8,8",16,6,1,False,True,38,0.5,0.21052631578947367,0.02631578947368421,-0.34674356699201414,-0.27345395625168784,-0.6725735239093018,-0.06254701696770662,Split,0.21090693928398122,0.004997171130645505,0.004998576448201499,0.004999324361077226,0.004987719980785842,Split
"8,8",16,6,1,False,True,39,0.48717948717948717,0.23076923076923078,0.02564102564102564,-0.3516516693132585,-0.24206054168879448,-0.6926165413533835,0.004521562332798287,Split,0.24658210402159278,0.004995106329123296,0.004999752235383647,0.004999867426834267,0.004979408083384292,Split
"8,8",16,6,1,False,True,40,0.47500000000000003,0.25,0.025,-0.3590008257638315,-0.21119832548403977,-0.7315749352035371,0.06903074534161491,Split,0.2802290708256547,0.0049996807012185574,0.004999725966621228,0.004999787344545218,0.0049793033667544515,Split
"8,8",16,6,1,False,True,41,0.4634146341463415,0.2682926829268293,0.024390243902439025,-0.37477456098718553,-0.19480519480519481,-0.7539170506912443,0.1271564336372847,Split,0.32196162844247955,0.0049983170247912875,0.004998833464119171,0.004999967569014219,0.004981602745597638,Split
"8,8",16,6,1,False,True,42,0.45238095238095233,0.2857142857142857,0.023809523809523808,-0.3889362121660258,-0.17493553378029914,-0.7716911196911197,0.17109803312629399,Split,0.34603356690659315,0.004993381566195795,0.004999735833715279,0.004999365321861372,0.004999510054421603,Split
