hand_repr,total,dealer_upcard,bet,soft,is_pair,remaining_cards,low_density,ten_density,ace_density,ev_hit,ev_stand,ev_double,ev_split,best_move,ev_gap,hit_se,stand_se,double_se,split_se,fixed_strategy_move
"6,7",13,2,1,False,False,29,0.6206896551724138,0.0,0.0,0.01957282913165266,-0.5356442577030812,-0.16882229965156795,,Hit,0.18839512878322062,0.004989396788496616,0.004996795994407208,0.004999902199962021,,Stand
"6,7",13,2,1,False,False,30,0.6,0.03333333333333333,0.0,-0.009637188208616783,-0.5196855775803144,-0.213804643380046,,Hit,0.20416745517142923,0.004993431894481591,0.00499462082639108,0.004999685702859273,,Stand
"6,7",13,2,1,False,False,31,0.5806451612903225,0.06451612903225806,0.0,-0.07246880815106313,-0.49196840026333116,-0.26667597180542957,,Hit,0.19420716365436644,0.004998581726824337,0.004994951675083221,0.004999830385328071,,Stand
"6,7",13,2,1,False,False,32,0.5625,0.09375,0.0,-0.09753179532682639,-0.4743631086746211,-0.3073003429691328,,Hit,0.2097685476423064,0.004997598657542768,0.004999128079823794,0.004999041460535726,,Stand
"6,7",13,2,1,False,False,33,0.5454545454545454,0.12121212121212122,0.0,-0.12056890266655185,-0.44691203992514034,-0.3501124859392576,,Hit,0.22954358327270574,0.004988946241578649,0.0049961608110595515,0.004999203969513388,,Stand
"6,7",13,2,1,False,False,34,0.5294117647058824,0.14705882352941177,0.0,-0.1453317359332397,-0.43182096873083997,-0.38950120107390135,,Hit,0.24416946514066165,0.004996266160976967,0.004993959106629395,0.004999059034719289,,Stand
"6,7",13,2,1,False,False,35,0.5142857142857142,0.17142857142857143,0.0,-0.1801438829500054,-0.41643008154636063,-0.41342291371994344,,Hit,0.23327903076993803,0.004992504846387306,0.004996483170268156,0.004999455422438858,,Stand
"6,7",13,2,1,False,False,36,0.5,0.19444444444444445,0.0,-0.18580705009276435,-0.3997029997029997,-0.4464729700930596,,Hit,0.21389594961023536,0.004991970883773902,0.004995505886526734,0.004998962111351841,,Stand
"6,7",13,2,1,False,False,37,0.4864864864864865,0.21621621621621623,0.0,-0.2099317070578231,-0.37317073170731707,-0.4757142857142857,,Hit,0.16323902464949397,0.004999428972153035,0.004999255475918637,0.004999333774856388,,Stand
"6,7",13,2,1,False,False,38,0.47368421052631576,0.23684210526315788,0.0,-0.22753132140887242,-0.35445714285714286,-0.5057759919638373,,Hit,0.12692582144827044,0.004999396969586385,0.004998171476728982,0.004999752505297604,,Stand
"6,7",13,2,1,False,False,39,0.46153846153846156,0.2564102564102564,0.0,-0.2514673311184939,-0.329187675070028,-0.5190835308482368,,Hit,0.0777203439515341,0.00499792704083697,0.004997577773455498,0.0049994014215654844,,Stand
"6,7",13,2,1,False,False,40,0.45,0.275,0.0,-0.2622206025267249,-0.31812117843246246,-0.5487101669195751,,Hit,0.05590057590573755,0.004997294447852394,0.0049980510816301435,0.004998800711286431,,Stand
"6,7",13,2,1,False,False,41,0.43902439024390244,0.2926829268292683,0.0,-0.2638633892218597,-0.2857687074829932,-0.5871151320589523,,Hit,0.02190531826113351,0.004995153386543828,0.004998874011510228,0.004999077686635806,,Stand
"6,7",13,2,1,False,False,42,0.42857142857142855,0.30952380952380953,0.0,-0.2914109347442681,-0.2695956873315364,-0.5892183288409704,,Stand,0.02181524741273172,0.00499487310781631,0.004999509855685387,0.0049992703443224535,,Stand
